time,pos1,pos2,vel1,vel2,tau1,tau2
7.917455168930277232e+00,3.141602874961348935e+00,-2.042870292338450243e-05,2.265228548471920065e-05,-3.975355865452823362e-05,0.000000000000000000e+00,2.452549333276762193e-05
7.918455352756569532e+00,3.141602897518683601e+00,-2.046827142352811103e-05,2.245163934707396970e-05,-3.936566920705312811e-05,0.000000000000000000e+00,2.502235251615714286e-05
7.919455536582861832e+00,3.141602919869845856e+00,-2.050744165873502774e-05,2.223999736696297277e-05,-3.895717065133523938e-05,0.000000000000000000e+00,2.551921169954666040e-05
7.920455720409154132e+00,3.141602942003837384e+00,-2.054619301628842062e-05,2.201735962642833373e-05,-3.852806298489998440e-05,0.000000000000000000e+00,2.601607088293617795e-05
7.921455904235446432e+00,3.141602963909658541e+00,-2.058450488347144419e-05,2.178372620751218325e-05,-3.807834620527279367e-05,0.000000000000000000e+00,2.651293006632569549e-05
7.922456088061738733e+00,3.141602985576310125e+00,-2.062235664756725297e-05,2.153909719225666553e-05,-3.760802030997907738e-05,0.000000000000000000e+00,2.700978924971521981e-05
7.923456271888031921e+00,3.141603006992791602e+00,-2.065972769585903873e-05,2.128347266270365373e-05,-3.711708529654382559e-05,0.000000000000000000e+00,2.750664843310517780e-05
7.924456455714324221e+00,3.141603028148104659e+00,-2.069659741562989162e-05,2.101685270089575285e-05,-3.660554116249332941e-05,0.000000000000000000e+00,2.800350761649469535e-05
7.925456639540616521e+00,3.141603049031250539e+00,-2.073294519416301021e-05,2.073923738887484283e-05,-3.607338790535255855e-05,0.000000000000000000e+00,2.850036679988421966e-05
7.926456823366908822e+00,3.141603069631228262e+00,-2.076875041874154222e-05,2.045062680868308481e-05,-3.552062552264697063e-05,0.000000000000000000e+00,2.899722598327373721e-05
7.927457007193201122e+00,3.141603089937039961e+00,-2.080399247664864896e-05,2.015102104236258913e-05,-3.494725401190197585e-05,0.000000000000000000e+00,2.949408516666325475e-05
7.928457191019493422e+00,3.141603109937685101e+00,-2.083865075516749170e-05,1.984042017195548983e-05,-3.435327337064299116e-05,0.000000000000000000e+00,2.999094435005277229e-05
7.929457374845785722e+00,3.141603129622165369e+00,-2.087270464158122159e-05,1.951882427950390062e-05,-3.373868359639542675e-05,0.000000000000000000e+00,3.048780353344228983e-05
7.930457558672078022e+00,3.141603148979479787e+00,-2.090613352317298974e-05,1.918623344704997928e-05,-3.310348468668471313e-05,0.000000000000000000e+00,3.098466271683181076e-05
7.931457742498370322e+00,3.141603167998630930e+00,-2.093891678722597101e-05,1.884264775663583612e-05,-3.244767663903630792e-05,0.000000000000000000e+00,3.148152190022132830e-05
7.932457926324662623e+00,3.141603186668618264e+00,-2.097103382102331651e-05,1.848806729030358825e-05,-3.177125945097556033e-05,0.000000000000000000e+00,3.197838108361084584e-05
7.933458110150954923e+00,3.141603204978443031e+00,-2.100246401184818076e-05,1.812249213009540022e-05,-3.107423312002796862e-05,0.000000000000000000e+00,3.247524026700036339e-05
7.934458293977247223e+00,3.141603222917104699e+00,-2.103318674698372506e-05,1.774592235805336879e-05,-3.035659764371888199e-05,0.000000000000000000e+00,3.297209945038989448e-05
7.935458477803539523e+00,3.141603240473605396e+00,-2.106318141371310053e-05,1.735835805621963480e-05,-2.961835301957379196e-05,0.000000000000000000e+00,3.346895863377941202e-05
7.936458661629831823e+00,3.141603257636945479e+00,-2.109242739931946507e-05,1.695979930663633228e-05,-2.885949924511805787e-05,0.000000000000000000e+00,3.396581781716892956e-05
7.937458845456124124e+00,3.141603274396124412e+00,-2.112090409108598337e-05,1.655024619134558850e-05,-2.808003631787714751e-05,0.000000000000000000e+00,3.446267700055844711e-05
7.938459029282416424e+00,3.141603290740144327e+00,-2.114859087629580655e-05,1.612969879238952057e-05,-2.727996423537644397e-05,0.000000000000000000e+00,3.495953618394796465e-05
7.939459213108708724e+00,3.141603306658005135e+00,-2.117546714223209590e-05,1.569815719181026254e-05,-2.645928299514142181e-05,0.000000000000000000e+00,3.545639536733748219e-05
7.940459396935001912e+00,3.141603322138706744e+00,-2.120151227617803305e-05,1.525562147164955712e-05,-2.561799259469668821e-05,0.000000000000000000e+00,3.595325455072744696e-05
7.941459580761294212e+00,3.141603337171683386e+00,-2.122670635939155736e-05,1.480266645615863152e-05,-2.475716105356289486e-05,0.000000000000000000e+00,3.628611413876746606e-05
7.942459764587586513e+00,3.141603351756009577e+00,-2.125104585178769226e-05,1.434819099186675541e-05,-2.389332577625362614e-05,0.000000000000000000e+00,3.624177465750717526e-05
7.943459948413878813e+00,3.141603365893946176e+00,-2.127453434686826304e-05,1.389522258123742083e-05,-2.303211628651177063e-05,0.000000000000000000e+00,3.619743517624689124e-05
7.944460132240171113e+00,3.141603379586431100e+00,-2.129717357601129419e-05,1.344374719824732095e-05,-2.217351048254821336e-05,0.000000000000000000e+00,3.615309569498660722e-05
7.945460316066463413e+00,3.141603392834405373e+00,-2.131896527059482714e-05,1.299375081687316084e-05,-2.131748626257386648e-05,0.000000000000000000e+00,3.610875621372632320e-05
7.946460499892755713e+00,3.141603405638806912e+00,-2.133991116199690331e-05,1.254521941109163031e-05,-2.046402152479961500e-05,0.000000000000000000e+00,3.606441673246603240e-05
7.947460683719048014e+00,3.141603418000575854e+00,-2.136001298159554719e-05,1.209813895487943271e-05,-1.961309416743635411e-05,0.000000000000000000e+00,3.602007725120574838e-05
7.948460867545340314e+00,3.141603429920651891e+00,-2.137927246076880020e-05,1.165249542221326293e-05,-1.876468208869498579e-05,0.000000000000000000e+00,3.597573776994546436e-05
7.949461051371632614e+00,3.141603441399973828e+00,-2.139769133089469360e-05,1.120827478706982096e-05,-1.791876318678640862e-05,0.000000000000000000e+00,3.593139828868518033e-05
7.950461235197924914e+00,3.141603452439481359e+00,-2.141527132335127221e-05,1.076546302342580167e-05,-1.707531535992151101e-05,0.000000000000000000e+00,3.588705880742488954e-05
7.951461419024217214e+00,3.141603463040113731e+00,-2.143201416951655711e-05,1.032404610525790165e-05,-1.623431650631119831e-05,0.000000000000000000e+00,3.584271932616460551e-05
7.952461602850509514e+00,3.141603473202810193e+00,-2.144792160076859313e-05,9.884010006542820877e-06,-1.539574452416635894e-05,0.000000000000000000e+00,3.579837984490432149e-05
7.953461786676801815e+00,3.141603482928511326e+00,-2.146299534848541830e-05,9.445340701257255931e-06,-1.455957731169789488e-05,0.000000000000000000e+00,3.575404036364403069e-05
7.954461970503094115e+00,3.141603492218155047e+00,-2.147723714404506048e-05,9.008024163377908479e-06,-1.372579276711669961e-05,0.000000000000000000e+00,3.570970088238374667e-05
7.955462154329386415e+00,3.141603501072681937e+00,-2.149064871882556111e-05,8.572046366881468329e-06,-1.289436878863366833e-05,0.000000000000000000e+00,3.566536140112346265e-05
7.956462338155679603e+00,3.141603509493030355e+00,-2.150323180420496161e-05,8.137393285744252595e-06,-1.206528327445896609e-05,0.000000000000000000e+00,3.562102191986313797e-05
7.957462521981971904e+00,3.141603517480139995e+00,-2.151498813156127630e-05,7.704050893943733741e-06,-1.123851412280495853e-05,0.000000000000000000e+00,3.557668243860284717e-05
7.958462705808264204e+00,3.141603525034950994e+00,-2.152591943227255339e-05,7.272005165456214483e-06,-1.041403923188180562e-05,0.000000000000000000e+00,3.553234295734256315e-05
7.959462889634556504e+00,3.141603532158402157e+00,-2.153602743771682750e-05,6.841242074258400722e-06,-9.591836499900404235e-06,0.000000000000000000e+00,3.548800347608227913e-05
7.960463073460848804e+00,3.141603538851433175e+00,-2.154531387927213331e-05,6.411747594326983958e-06,-8.771883825071651272e-06,0.000000000000000000e+00,3.544366399482199511e-05
7.961463257287141104e+00,3.141603545114982854e+00,-2.155378048831651223e-05,5.983507699638664166e-06,-7.954159105606443614e-06,0.000000000000000000e+00,3.539932451356170431e-05
7.962463441113433404e+00,3.141603550949990442e+00,-2.156142899622798536e-05,5.556508364170140469e-06,-7.138640239715674757e-06,0.000000000000000000e+00,3.535498503230142029e-05
7.963463624939725705e+00,3.141603556357396965e+00,-2.156826113438460089e-05,5.130735561898108605e-06,-6.325305125610243282e-06,0.000000000000000000e+00,3.531064555104113627e-05
7.964463808766018005e+00,3.141603561338140338e+00,-2.157427863416439348e-05,4.706175266799265158e-06,-5.514131661501046075e-06,0.000000000000000000e+00,3.526630606978084547e-05
7.965463992592310305e+00,3.141603565893161143e+00,-2.157948322694539439e-05,4.282813452850310947e-06,-4.705097745598977480e-06,0.000000000000000000e+00,3.522196658852056145e-05
7.966464176418602605e+00,3.141603570023397296e+00,-2.158387664410563826e-05,3.860636094027940015e-06,-3.898181276114936077e-06,0.000000000000000000e+00,3.517762710726027742e-05
7.967464360244894905e+00,3.141603573729788934e+00,-2.158746061702316313e-05,3.439629164308853182e-06,-3.093360151259816211e-06,0.000000000000000000e+00,3.513328762599999340e-05
7.968464544071187206e+00,3.141603577013276194e+00,-2.159023687707600366e-05,3.019778637669744913e-06,-2.290612269244515615e-06,0.000000000000000000e+00,3.508894814473970260e-05
7.969464727897479506e+00,3.141603579874797436e+00,-2.159220715564219448e-05,2.601070488087313910e-06,-1.489915528279930328e-06,0.000000000000000000e+00,3.504460866347941858e-05
7.970464911723771806e+00,3.141603582315292353e+00,-2.159337318409977364e-05,2.183490689538260147e-06,-6.912478265769565989e-07,0.000000000000000000e+00,3.500026918221913456e-05
7.971465095550064106e+00,3.141603584335700639e+00,-2.159373669382677239e-05,1.767025215999277029e-06,1.054129376535124436e-07,0.000000000000000000e+00,3.495592970095884376e-05
7.972465279376357294e+00,3.141603585936961540e+00,-2.159329941620123216e-05,1.351660041446696071e-06,9.000888662012785575e-07,0.000000000000000000e+00,3.491159021969851908e-05
7.973465463202649595e+00,3.141603587120014307e+00,-2.159206308260117743e-05,9.373811398579545861e-07,1.692802060854037035e-06,0.000000000000000000e+00,3.486725073843823506e-05
7.974465647028941895e+00,3.141603587885798632e+00,-2.159002942440465641e-05,5.241744852093767821e-07,2.483574623401598423e-06,0.000000000000000000e+00,3.482291125717795104e-05
7.975465830855234195e+00,3.141603588235254207e+00,-2.158720017298969697e-05,1.120260514776620752e-07,3.272428655633066575e-06,0.000000000000000000e+00,3.477857177591766702e-05
7.976466014681526495e+00,3.141603588169318950e+00,-2.158357705973433036e-05,-2.990781873604918653e-07,4.059386259337540794e-06,0.000000000000000000e+00,3.473423229465737622e-05
7.977466198507818795e+00,3.141603587688933885e+00,-2.157916181601660479e-05,-7.091522573283840349e-07,4.844469536304136053e-06,0.000000000000000000e+00,3.468989281339709220e-05
7.978466382334111096e+00,3.141603586795038261e+00,-2.157395617321454813e-05,-1.118210184449323911e-06,5.627700588321947420e-06,0.000000000000000000e+00,3.464555333213680818e-05
7.979466566160403396e+00,3.141603585488570882e+00,-2.156796186270619502e-05,-1.526265994746610198e-06,6.409101517180073772e-06,0.000000000000000000e+00,3.460121385087651738e-05
7.980466749986695696e+00,3.141603583770470998e+00,-2.156118061586958013e-05,-1.933333714243545571e-06,7.188694424667630084e-06,0.000000000000000000e+00,3.455687436961623336e-05
7.981466933812987996e+00,3.141603581641679188e+00,-2.155361416408274486e-05,-2.339427368963431963e-06,7.966501412573709305e-06,0.000000000000000000e+00,3.451253488835594933e-05
7.982467117639280296e+00,3.141603579103132926e+00,-2.154526423872371710e-05,-2.744560984929572367e-06,8.742544582687427254e-06,0.000000000000000000e+00,3.446819540709566531e-05
7.983467301465572596e+00,3.141603576155773681e+00,-2.153613257117054165e-05,-3.148748588165265540e-06,9.516846036797871799e-06,0.000000000000000000e+00,3.442385592583537451e-05
